Name,Address_0,Latitude_0,Longitude_0,place_id
Apisero Inc.,"B205-A, Level, Teerth Technospace, 2nd Floor, Old Mumbai Rd, behind Mercedes, Showroom, Baner, Pune, Maharashtra 411045, India",18.5637292,73.7659693,ChIJu3oH9XS_wjsR5-MIlRVfvI0
ValueLabs,"1 Fullerton Rd, Singapore 049213",1.2857136,103.8539411,ChIJZShGAkAZ2jER_fO6ECbh-Wk
Cloud Sherpas,"8/63 Exhibition St, Melbourne VIC 3000, Australia",-37.814605,144.971307,ChIJ9XoPEchC1moRHfmtK7A1yz0
Coforge,"1858/17, Interlink Tower, 6th Floor Debaratana Rd, Bang Na, Bangkok 10260, Thailand",13.6636664,100.6518439,ChIJWRVg6shfHTER5G86nd0fl_k
NIIT Technologies Limited,"31 Kaki Bukit Rd 3, Singapore 417818",1.3357041,103.9055177,ChIJl-N_1eQX2jER7VNffzSRyik
No-Company,"No. 10 & 12, Jalan Kemajuan 4, Kawasan Perindustrian Taman Universiti, 81900 Johor Bahru, Johor, Malaysia",1.533987,103.62386,ChIJ31ZhRW102jERYgsKUyjzOdk
Microland Limited,"Singapore, Cecil St, 182号FrasersTower, Level 17 邮政编码: 069547",1.2786632,103.8474008,ChIJ2W3ZUzoZ2jERhiX7buGkTBs
MACROKIOSK,"152 Beach Road #24-07 The Gateway East, Singapore 189721",1.2988735,103.8594007,ChIJMQash68Z2jERCe__ZnYNtzc
XcelTec Interactive Private Limited (A CMMI Level 3 Company),"4th Floor, Atul House, opp. DCB Bank, near Parimal Under Bridge, Paldi, Ahmedabad, Gujarat 380006, India",23.0180385,72.5575273,ChIJDYkJndWEXjkRuELmTIyszv0
inQuba,"7 Eton Rd, Sandhurst, Sandton, 2196, South Africa",-26.115913,28.045224,ChIJnfInxssMlR4Rblu2kFFEyrk
Vimond Media Solutions,"Agnes Mowinckels gate 6, 5008 Bergen, Norway",60.3861531,5.3328897,ChIJB0oSuQT8PEYR-R0omGTCdHQ
Nugit,"31 Hongkong St, Level 3, Singapore 059670",1.2875382,103.8471107,ChIJ6VB8ZQ0Z2jERiEkx2OCh_QE
Kytec (AU),"Level 2/210 Albert Rd, South Melbourne VIC 3205, Australia",-37.8372051,144.9668528,ChIJJSKYKrJC1moRvI--M1sen4M
iOmniscient,"Suite 602/6 Help St, Chatswood NSW 2067, Australia",-33.796021,151.179544,ChIJ3xy2tdOoEmsRJDVjMmlyfnw
Virtual Machine Technology (VMtech),"400 George St, Sydney NSW 2000, Australia",-33.8690531,151.2073685,ChIJgzr-tkauEmsR6V7a-wwk8RE
IT Associates,"16 Collyer Quay, #18-00, Singapore 049318",1.2842186,103.852603,ChIJXTNSxg4Z2jERpO_IzmP434E
RCS Technologies,"RCS Tech Park, 38/3, HN Halli Lake Road, Doddakenalli, Bengaluru, Karnataka 560035, India",12.9048638,77.6923784,ChIJffTQvBgTrjsRsL_Nvqk1r58
Maltem Australia,"3/44 Fairy Bower Rd, Manly NSW 2095, Australia",-33.8027192,151.2904495,ChIJ93ep7YKrEmsRhjArxWb9BaE
Faethm AI,"Level 3/14 Martin Pl, Sydney NSW 2000, Australia",-33.867209,151.2082261,ChIJq2VraVuvEmsRVT195IjJ6W8
TL Consulting Group,"Level 11/14 Martin Pl, Sydney NSW 2000, Australia",-33.867209,151.2082261,ChIJHbmoaUCuEmsR24dV23esiH4
Remitter,"Hetmańska 132, 43-600 Jaworzno, Poland",50.1762767,19.2801335,ChIJvxx15m3CFkcRQNR4QnIcdUg
Input Zero Technologies Pvt. Ltd.,"Ground Floor, Global Technology Park, Tower, C, Outer Ring Rd, Bellandur, Bengaluru, Karnataka 560103, India",12.924606,77.6830721,ChIJ97Kc5ggUrjsRcYXyZUgs_hM
we-do-IT Group of Companies,"UOB Plaza 1, Singapore 048624",1.285285,103.850232,ChIJm5St5gsZ2jERFPR4JbqL6QI
"Zentact Systems- Hiring #SAP, Pega,Actimize,SFDC,Testing, UI,Java Full stack, #Port & Terminal #CMS",null,null,null,null
KPMG Innovation Factory,"Laan van Langerhuize 1, 1186 DS Amstelveen, Netherlands",52.2958584,4.8767365,ChIJf-EU__0JxkcRcn4F82xpbCc
UXC (a CSC Company),"182 Fullarton Rd, Dulwich SA 5065, Australia",-34.9375213,138.6247287,ChIJlxjpEbrOsGoRk1KjSBgbTsk
DXC Technology Australia and New Zealand,"22 Viaduct Harbour Avenue, Auckland Central, Auckland 1010, New Zealand",-36.845143,174.7572771,ChIJO3i_snVHDW0R0q7YGCHMK6Q
Vix Technology,"1/50 St Georges Terrace, Perth WA 6000, Australia",-31.9552632,115.8589452,ChIJx5pN_0OuMioRS5B7pSShFX0
Appier,"Singapore, SG 8 Marina View, #13-01A, Asia Square Tower 1 邮政编码: 018960",1.2792279,103.8513981,ChIJibrAFzUZ2jERz826MoyoSV0
InterWorks,"541 Orchard Rd, Singapore 238881",1.3051895,103.830536,ChIJEf2Hro0Z2jERq3lKQu0mcOE
Q3 Technologies,null,null,null,null
ThreatMetrix,"Level 10, Tower 2/475 Victoria Rd, Chatswood NSW 2067, Australia",-33.7971372,151.1793762,ChIJBaeNENOoEmsREXyy3DhHjDk
Symantec Cloud Services,"9 Temasek Boulevard #39-01 Suntec, tower 2, Singapore 038989",1.2957308,103.8591712,ChIJw_6a1gMZ2jERTNa-tldSiXM
FPT Software,"8 Kallang Ave, Singapore 339509",1.310759,103.8640916,ChIJ4zIaLKEZ2jERAu-gVZOKCzw
Cyberscout,"2 Queensland Extension, Bacoor, Cavite, Philippines",14.396177,120.9890661,ChIJ____v33RlzMRgY6o9x_kGCo
Oracle Hospitality,"Level 23, The Gardens North Tower, Lingkaran Syed Putra, Mid Valley City, 59200 Kuala Lumpur, Wilayah Persekutuan, Malaysia",3.1198581,101.6764974,ChIJ303VnY5JzDER6PzUhP3-Sog
LabWare,"3 Shenton Way, #09-08 Shenton House, Singapore 068805",1.2762821,103.8489591,ChIJnY9Yy1gZ2jER6wSmnd9qiBA
Allocate Software,"Suite 2, Level 13/99 Mount St, North Sydney NSW 2060, Australia",-33.8394372,151.2084685,ChIJJ8ji6_KuEmsR6ScA3spDOZg
The Digital Project,"Level 27/101 Collins St, Melbourne VIC 3000, Australia",-37.8149031,144.970669,ChIJ8dYG0g1D1moRlvbS1zlgd5c
"Centrex Technologies, Inc.","5 Jln Hajijah, Singapore 468700",1.3132461,103.9358041,ChIJsXUn6rgi2jERWYArWEkgWIQ
Yellowfin BI,null,null,null,null
Srijan Technologies,"7-12 Manhattan House, 151 Chin Swee Road, Singapore 169876",1.287186,103.84065,ChIJ20c6BHUZ2jERmzTgTADvg0Q
Oniqua (an IBM Company),"5/16 Marie St, Milton QLD 4064, Australia",-27.4725053,153.0045238,ChIJ3dpUwaRQkWsRUCfQA7f7qAo
DUG,"Ground Floor, G Tower, No. 199, Jln Tun Razak, Kuala Lumpur, 50400 Kuala Lumpur, Wilayah Persekutuan, Malaysia",3.1589148,101.7197298,ChIJ_5YUZN43zDERR345rIdNRsE
Touchbase,"250 North Bridge Rd, Singapore 179101",1.2900089,103.8494332,ChIJp9IjlqAZ2jEREZXOKLqY-_I
Soprano Design,"8 Eu Tong Sen St Singapore 059818 Eu Tong Sen St, Singapore 059818",1.288441,103.8467243,ChIJ5UF2fKAZ2jER0jIehAEO_Ik
eWave Commerce,"72 Tat Chee Ave, Kowloon Tong, Hong Kong",22.3352403,114.1761688,ChIJNQ2J-TgHBDQRbmkaqyF0yGE
Excellent WebWorld,"1301 1304 iSquare Shukan Cross Road, Science City Rd, Sola, Ahmedabad, Gujarat 380060, India",23.0711471,72.5177528,ChIJA8HcJ7OcXjkR8l1DwHp1EJQ
Invenio Pty. Ltd.,"4/37-41 Prospect St, Box Hill VIC 3128, Australia",-37.818124,145.116615,ChIJKzvY-LdA1moR9io3iXJV95w
Angular Australia,"82, Playfair Rd, #13-01 D'Lithium, Singapore 368001",1.3372124,103.8854305,ChIJSwDOzoYX2jERpBQHZTG0DTs
Blue Wireless,"60 Paya Lebar Rd, #10-51 Paya Lebar Square, Singapore 409051",1.3191725,103.8925563,ChIJ27HTbRIZ2jERhhjMiEr6xTc
SSW,"102 Pasir Panjang Rd, Singapore 118528",1.2781999,103.7962598,ChIJLVOVWrgb2jEReHuydhyQcOg
Natuvion Australia & New Zealand,"7 Grosvenor Pl, Brookvale NSW 2100, Australia",-33.7681972,151.2715446,ChIJLZKvDzarEmsR-yovp2pTsfo
Five Point,"1, Jalan Kebudayaan 16, Taman Universiti, 81300 Skudai, Johor, Malaysia",1.5410223,103.6319341,ChIJGxEAGAl02jER6bRx_BurA6A
AIIA,"1-3 Kitanocho, Chuo Ward, Kobe, Hyogo 650-0002, Japan",34.7043338,135.1951639,ChIJGVgPId2OAGAR5vOKfl0lrxk
de facto Infotech,"E317, Industrial Area, Sector 75, Sahibzada Ajit Singh Nagar, Punjab 160075, India",30.6981133,76.6899946,ChIJeSxvPfjvDzkR86Tmiyt_PY4
CPT Global,"15-07 Anson Rd, Singapore 079905",1.274928,103.845827,ChIJbUAjpxQZ2jERokKMqjXin_U
HungryHungry,"Smith St, Fitzroy VIC 3065, Australia",-37.795842,144.9848215,ChIJE5WAHOFD1moRB0y2GGdoV1U
Upstream Solutions,"83 Bukit Batok Central, Singapore 916503",1.348629,103.7484609,ChIJixJ_8D4Q2jERBhfw2zsbmh0
Decipher,null,null,null,null
"Trapeze Group Asia Pacific, Middle East & Africa",1102/1104 Al Masood Tower - 2 Al Tadawi Medical Centre Building - Dubai - United Arab Emirates,25.2566504,55.3334695,ChIJqefaEpFbXz4RVW_2hB3eCyY
Teneo,"8 Marina View, #35-03, Asia Square Tower 1, Singapore 018960",1.2788207,103.8513418,ChIJZdfA1RsZ2jERmseW7qBLnF8
Curious Thing AI,"Level 4/50 Miller St, North Sydney NSW 2060, Australia",-33.8398843,151.2063559,ChIJ2zwiXbavEmsRXx3DnmSueiA
Acclimation,"168 Robinson Road, #12-01 Capital Tower, Singapore 068912",1.2777366,103.8476215,ChIJq6rq-BIZ2jER4eJ7DU4K-nQ
FAIR Consulting Group,"8 #35- Suntec Tower Three 038988, 2 Temasek Blvd, Singapore 038982",1.295293,103.8593984,ChIJLf-K4q4Z2jERNlcNkzWwNKs
Palpx | Technology & Design,"Taman Sutera Utama Johor Bahru, 81300 Skudai, Johor, Malaysia",1.5175435,103.6733163,ChIJpU27919z2jERd4yMAOCKnnk
Sohonet,"60, Jalan Nagasari, Bandar Segamat Baru, 85000 Segamat, Johor, Malaysia",2.4948976,102.852721,ChIJZ9FW8p_TzzERSvDIoKdEmGA
DEK Technologies,"121 Đ. Lê Lợi, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Vietnam",10.7726023,106.6989786,ChIJfx1pqEAvdTERgm6r9x0sGko
Kindlebit Solutions Pvt. Ltd.,"PARK, J-7, 2nd Floor, Rajiv Gandhi Information and Technology, Chandigarh, 160101, India",30.7233171,76.8479214,ChIJE4ogySGTDzkRG5HlrfnRgnY
JDS Australia,"Level 8/2 Russell St, Melbourne VIC 3000, Australia",-37.816351,144.9700843,ChIJEcJCt7dC1moRS0hrIQBTE-U
Avekshaa Technologies,"44, 2nd Floor, 12th Main Rd, behind BDA Complex, Sector 6, HSR Layout, Bengaluru, Karnataka 560102, India",12.9146288,77.636453,ChIJB4d7DqEVrjsRJ4n01QEjvjE
Tapt By Hatch,"Level 1/28-30 William St, Balaclava VIC 3183, Australia",-37.870156,144.994287,ChIJIYQnNFZp1moRDbuaSfXp3Og
Enterprise & Government,"33, Jalan Pakis 8, Taman Sri Pulai, 81110 Johor Bahru, Johor, Malaysia",1.5677544,103.6202804,ChIJFXTsX7l22jERyy5Er-bbc7A
N2N Global,"42 Amoy St, Singapore 069868",1.2781765,103.8462273,ChIJ6wo-bg0Z2jER2R-DNuxC8dQ
acQuire Technology Solutions,"26 Kintail Rd, Applecross WA 6153, Australia",-32.0105934,115.847251,ChIJX1QTcbK8MioRDtCO2qmy-lU
Cloudwerx,"Level 1/355 Crown St, Surry Hills NSW 2010, Australia",-33.8839727,151.2140851,ChIJT1MsFhmuEmsRhiF5MTlwRTQ
OniGroup,"China Square Central, 18 Cross St, #02-101, Singapore 048423",1.2835867,103.8470853,ChIJYyEfnscZ2jERYc1KYOBauqE
1Spatial,null,null,null,null
Gridware Cybersecurity,"Level 12/189 Kent St, Sydney NSW 2000, Australia",-33.863257,151.2036853,ChIJI4uyq7evEmsRVS00K3EgQVk
Natilik,"9A Devonshire Square, Spitalfields, London EC2M 4YN, United Kingdom",51.5167296,-0.0782815,ChIJ3QLND7McdkgRFP75VMv1c34
"Database Solutions, a division of NTT Ltd.","#02-103, Midview City, 24 Sin Ming Lane, Singapore 573970",1.358586,103.83358,ChIJW8m09iUX2jERoR4lXb5-hWs
Mako Networks,"7/62-64 Paul Matthews Road, Albany, Auckland 0632, New Zealand",-36.750666,174.7140607,ChIJlStCfd87DW0Rcz21wJzZQs0
First Focus IT,"Level 2/415 Bourke St, Melbourne VIC 3000, Australia",-37.8149358,144.9617429,ChIJextNRkxd1moReq_mMqtOFPw
CircuIT Recruitment Group,"8/287 Collins St, Melbourne VIC 3000, Australia",-37.8163633,144.9644708,ChIJec0Vw-dC1moRBGtvTZGG4Xo
FatWire Software,null,null,null,null
nQ Zebraworks,"7890 S Hardy Dr # 105, Tempe, AZ 85284, United States",33.345117,-111.9549273,ChIJESf9qNcFK4cRAa6246lh1Ts
AccessHQ,"144 Montague Rd, South Brisbane QLD 4101, Australia",-27.4746377,153.0111234,ChIJ1aCjv6dQkWsRCRNVXoPDMik
Luxoft,"160 Robinson Rd, #17-01 Singapore Business Federation, Singapore 068914",1.278027,103.8479839,ChIJ9-QoJQwZ2jER3fAC2jaFScM
Tricentis,"109 North Bridge Rd, Singapore 179097",1.2914767,103.8498003,ChIJUVRyMPIZ2jERMxgnhf01MM8
Cybage Software,"1 North Bridge Rd, #19-04/05, Singapore 179094",1.2899203,103.849345,ChIJ2U8rvKAZ2jERzto_iQ0dFGA
Turnitin,"Sultan Ibrahim Chancellery Building, Jalan Iman, 81310 Skudai, Johor, Malaysia",1.5593571,103.6385749,ChIJS0KMpVRx2jER-F9LWHc9E4w
Nityo Infotech,"10 Ubi Cres, Singapore 408564",1.326293,103.896145,ChIJzbzF9_UX2jERk1BuqNCW65A
"Bluewolf, an IBM Company","IBM Studios, level 28/60 City Rd, Southbank VIC 3006, Australia",-37.8211745,144.9660841,ChIJN0r0X0xd1moRT56J1rXGpsU
"Zones, LLC","321 Main Blvd Gulberg, Block D1 Block D 1 Gulberg III, Lahore, Punjab 54660, Pakistan",31.5128258,74.3424213,ChIJbV5xX1kEGTkRByVP7jsD4ow
"Collaborative Solutions, LLC","11190 Sunrise Valley Dr STE 110, Reston, VA 20191, United States",38.9423079,-77.3320036,ChIJxeyAdt0ud0ARVSfhpmccXRs
K2 Partnering Solutions,"50 #14-06, Raffles Place, Singapore Land Tower, Singapore 048623",1.2849635,103.8521653,ChIJkUeueKgZ2jER6xkSUuuKhgU
Blackhawk Network,"Suite 2.02/6A Glen St, Milsons Point NSW 2061, Australia",-33.8467481,151.2103352,ChIJQa15zYquEmsR9mcci-zraw8
"epay, a Euronet Worldwide Company","Fraunhoferstraße 12A, 82152 Planegg, Germany",48.11033,11.44925,ChIJm2PlVTLYnUcRSG8SoT8_KYc
GM Sectec,"GM Security Plaza, 1860 Ponce de León Ave Esq, Cll Rosales, San Juan, 00909, Puerto Rico",18.4388501,-66.0604048,ChIJ3fP8PappA4wROxEJqJmtDHc
Innovapptive Inc,"Purva Summit, IN-HYD-CGW, Level 7, HITEC City, Madhapur, Telangana 500081, India",17.4534545,78.3701783,ChIJdarDuN2TyzsRbfJfFz7eWlg
Oracle Communications,"03-05 Jalan Besar Plaza, 101 Kitchener Rd, Singapore 208511",1.3086828,103.8581303,ChIJpSnsnAwZ2jERxjTLgZ-WWSc
NCS Group,"5 Ang Mo Kio Street 62, Singapore 569141",1.3875495,103.8442065,ChIJz1bd_L0W2jERnvuhXEaJgAs
Comviva,"Capital Cyberscape, Golf Course Ext Rd, Sector 59, Gurugram, Haryana 122102, India",28.4014057,77.103785,ChIJ1bW-gNAhDTkRJsIVv6KU3jw
WSO2 Careers,null,null,null,null
Oracle Retail,"1 Fusionopolis Pl, Singapore 138522",1.3000331,103.7883928,ChIJBfbk6KUZ2jERJF-h8daYBLw
eTouch Systems,"1 Raffles Place, Level 24 Tower 1, Singapore 048616",1.2846195,103.8510387,ChIJQTDvUwkZ2jERkGXqXQ-osqc
Fingent,"Carnival Infopark Phase II, Phase I, Infopark Campus, PO, Kochi, Kerala 682042, India",10.0134521,76.3630738,ChIJr-yzCIIMCDsReBKKYoB8XD4
Vega Global,"02-85 Ubi Cres, Singapore 408564",1.3257121,103.8943377,ChIJhSCsLR4Y2jERp3dytfMAZJE
DEAR,"1 Maritime Square, #03-12A, Singapore 099253",1.2642175,103.8203582,ChIJzVWxTCYZ2jERxebfZwsSrcI
TIMG (The Information Management Group),"Level 4/109 St Georges Terrace, Perth WA 6000, Australia",-31.9550817,115.8565664,ChIJw35wE1i7MioRgfgupoLYjdQ
Compro Technologies,"4 Lsc, Khel Gaon Marg, Uday Park, New Delhi, Delhi 110049, India",28.5606845,77.218222,ChIJWRwYA0LiDDkRh_6nVr3kq6w
Profectus Group,"12/492 St Kilda Rd, Melbourne VIC 3004, Australia",-37.844011,144.977785,ChIJO4zJiRlo1moRhTljfFQG-6U
Information Professionals Group,"243 Upper Edward St, Brisbane City QLD 4000, Australia",-27.4675273,153.0265775,ChIJx-gL3hxakWsRcyxhpsgQHgw
The NineHertz,"P. No. 31, Shree Krishna Tower E, Ajmer Rd, Nirman Nagar, Jaipur, Rajasthan 302019, India",26.8938114,75.7472084,ChIJg76nBgC1bTkRVQIMiuozAgw
KVP Business Solutions Pvt Ltd,"L 140, 3rd / 4th Floor, 5th Main Rd, Sector 6, HSR Layout, Bengaluru, Karnataka 560102, India",12.9140642,77.6322485,ChIJI_MhiQEUrjsRJO8I01ji_tA
Assembly Payments,"17/31 Queen St, Melbourne VIC 3000, Australia",-37.8182249,144.9617661,ChIJcRxQtbRC1moRqNcWKn8L8Bc
Exclusive Networks Asia,"5 Pereira Rd, #05-02 Asiawide Industrial Building, Singapore 368025",1.3374707,103.8863538,ChIJfVMsMJIX2jERHgXS-zgn53c
Arq Group,"3/192 Ann St, Brisbane City QLD 4000, Australia",-27.4666757,153.0248127,ChIJVZ0B_rJbkWsReistLuw4e5Y
Hipercept,"135 W 41st St 3rd floor suite 105, New York, NY 10036, United States",40.7549214,-73.9858076,ChIJCT0aHa9QwokRA7gugirLoLY
Aconex,"110 Robinson Rd, #05-00, 068901, Singapore 068901",1.279429,103.8489124,ChIJq6p2dBIZ2jERc3sOH7NePMU
Meridian IT Inc.,"12 Tannery Rd, Singapore 347722",1.3291759,103.8762947,ChIJq6o6-oYX2jERiQaee87xogE
Camms,"Level 13, Echelon Square, World Trade Centre, Bank of Ceylon Mawatha, Colombo 01 00100, Sri Lanka",6.932791,79.844188,ChIJq_LeViRZ4joRDuA3XP2x028
JCurve Solutions (ASX: JCS),"One Marina Blvd, #20-00, Singapore 018989",1.282201,103.8526515,ChIJZavwzbUZ2jERD24A2u3pOuc
Attra,"08-43 Paya Lebar Rd, Singapore",1.3171132,103.8923019,ChIJ7RyfHhgY2jERiFRbUDht3mA
Vision-Box,"No. 174, Jalan Bukit Kempas 1/18, Taman Bukit Kempas, Johor, 81200 Johor Bahru, Malaysia",1.5292776,103.6942401,ChIJ0R-e_0Vy2jERbDsQtziZHhc
Purple,"A-6B PEKAN FRANCAIS MARA, Taman Sri Pulai Perdana, 81300 Skudai, Johor, Malaysia",1.5643957,103.6137278,ChIJ36P9jJh32jER0tB88i_xqh0
Argon Tech Inc,"22 Jln Terusan, Singapore 619299",1.3200437,103.726405,ChIJ8YHU_VIF2jERoAPdgtjGjxU
The Missing Link,"10 Winstedt Rd, #03-06, Singapore 227977",1.3099981,103.841828,ChIJ3cJX_ggZ2jERNE-b16Ue1LA
SupportMart,"519 Balestier Rd, Singapore 329852",1.3262793,103.8466039,ChIJ-1LRi98Z2jERst6dQM8Pcck
sales-i,"75, Jalan Tampoi, Bandar Baru Uda, 81200 Johor Bahru, Johor, Malaysia",1.5005271,103.7093764,ChIJhTNsZpRy2jERV57Irjb4_W8
Unico,"25 G, Jalan Bestari 8/2, Taman Nusa Bestari, 81300 Skudai, Johor, Malaysia",1.484178,103.6651849,ChIJT-UuzTZz2jERkmd7ap9fhW8
WeConvene,"1 Fore St Ave, Barbican, London EC2Y 9DT, United Kingdom",51.5182038,-0.0903999,ChIJC7vFr6scdkgRbT5fsXAKWsU
Functionly,null,null,null,null
Zion Tech Group,"61 Woodlands Industrial Park E9 #02-08 Woodlands E9 Premium, Singapore 757047",1.4495272,103.7984685,ChIJBVwOoHIT2jERiyQzDkTqJAs
Westcon-Comstor Australia,"4/39 Herbert St, St Leonards NSW 2065, Australia",-33.8166453,151.1918738,ChIJ1ffGW9muEmsRb7tOBZJQOlA
Digital Aquila Inc,"1015 15th Street NW #600, Washington, DC 20005, United States",38.9028773,-77.0342619,ChIJVzNMBTy3t4kRbu2Ut4_joPM
Telio Group,"Jalan Merbah 10/1 Seksyen 10, Kota Damansara, 47810 Petaling Jaya, Selangor, Malaysia",3.1668948,101.5800641,ChIJ94iVv3RPzDERXm3FxJ2f7hw
Nielsen,"47 Scotts Rd, #13-00 Goldbell Towers, Singapore 228233",1.3123318,103.8370008,ChIJpTh8I-wZ2jEROou2oXk6FIU
Avanade,"250 North Bridge Road #30-03 Raffles City Tower, Singapore 179101",1.2938674,103.8525072,ChIJJ7FKg6YZ2jERHcWKrylG-FY
Freshworks,"Level 28/161 Castlereagh St, Sydney NSW 2000, Australia",-33.8722651,151.2090675,ChIJX033Ng6mEmsRb6SlEdCZVDs
Ericsson,"37, Jalan Impian Emas 6, Taman Impian Emas, Skudai, 81300, Johor Bahru, Johor, 81300, Malaysia",1.5405954,103.6849852,ChIJw6MSDzNy2jERp-UK0UQSQZE
F5,"5 Temasek Blvd, Singapore 038985",1.2946917,103.8578323,ChIJ8yvdOK8Z2jERcJ96NdLtOJ8
Wipro Limited,"#02-08/09/10, Podium B Plaza 8 @ CBP 1 Changi Business Park Crescent, Singapore, 486025",1.3332064,103.9655854,ChIJIQIXS2sZ2jERm6WpWzPkOkI
Capgemini,"Marina Bay Financial Centre Tower 3, 12 Marina Blvd, Singapore 018982",1.2797416,103.8551185,ChIJkzSKRgkZ2jERlOKe65d9EmA
FIS,"8 Marina View Asia Square Tower 1, Singapore 018960",1.2790314,103.8514261,ChIJY1NEd2sZ2jERRhIE7pXhB_A
Lenovo,"95, Jalan Seri Impian 1, Taman Impian Emas, 81300 Skudai, Johor, Malaysia",1.546037,103.683528,ChIJl-2a0Cxy2jERnStPvVCLFtw
Zoom,"19, Jalan Timor 6, Taman Timor, 81300 Skudai, Johor, Malaysia",1.497709,103.646886,ChIJG56W7Wdz2jERevl-RJnB8Pg
Bravura Solutions,"Candor TechSpace Tower 7, 7th, 8th & 9th Floor, 8, IT/ITES SEZ, Tikri, Sector 48, Gurugram, Haryana 122018, India",28.4263555,77.0314571,ChIJsXp5K0gZDTkRuIDKiiJFjE0
Contino,"Naramowicka 47, 61-622 Poznań, Poland",52.4320726,16.9436105,ChIJcSHfva1cBEcR3F7nuapbX-Y
KORE Software,"2 Kallang Pudding Rd, #09-03 MacTech Building, 349307, Singapore 349307",1.3297961,103.8766118,ChIJ3x8AYIYX2jERLww40fhwYV4
Macquarie Telecom Group,"Level 10/251 Adelaide Terrace, Perth WA 6000, Australia",-31.95829,115.866178,ChIJrSJpaCa7MioRn7l5rcKhvfw
DCA - Database Consultants Australia,"Level 6/30 Convention Centre Pl, South Wharf VIC 3006, Australia",-37.824639,144.9487792,ChIJmfbioEhd1moRsVXCtDMNekQ
Oneview Healthcare,"level 7/176 Wellington Parade, East Melbourne VIC 3002, Australia",-37.8161243,144.9842253,ChIJx5iJE-pC1moR2Pg1ZuL6N2w
Appventurez,"1st Floor, Plot No - D-5, D Block, Logix Infotech Park, Sector 59, Noida, Uttar Pradesh 201301, India",28.6081507,77.371932,ChIJKXCx_PHvDDkRp7J6Baenl2M
Sportsbet,"Darwin Turf Club, Buntine Rd, Fannie Bay NT 0820, Australia",-12.4239034,130.8432006,ChIJNW4l9AmRwCwRfvwoaHghr9E
Inference Solutions,"Level 2/530 Collins St, Melbourne VIC 3000, Australia",-37.8176842,144.9568165,ChIJx9U0vRqyJwARyrTgSeec_8Q
KiwiQA Services - We test It so you don't have to.,"2nd floor, 4D Square Mall visat, Sarkhej - Gandhinagar Hwy, Chandkheda, Ahmedabad, Gujarat 382424, India",23.1035712,72.5960974,ChIJOz5nPMmDXjkRP8TTtVdcRfo
RMSI,"HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India",17.4468723,78.3787561,ChIJGU2Fdt6TyzsRZ9L-JzWsS7s
Decision Inc.,"882 French Rd, Singapore 200809",1.3078097,103.8611543,ChIJVVVVHcoZ2jERLDtxaweI0Bc
Shiji Group,"152 Beach Road #06-03/04, Gateway East Singapore, Singapore 189721",1.2990005,103.8592368,ChIJGQ68MrAZ2jERC5aGQ6muy78
GoCanvas,"11911 Freedom Dr #850, Reston, VA 20190, United States",38.9591831,-77.3566558,ChIJYZG4U9A3tokR2yxZUkTzVHQ
Fortude,"146 Kynsey Rd, Colombo 00700, Sri Lanka",6.910176,79.87619,ChIJI2meMp1Z4joRlHzABjDIoZ8
Sopra Banking Software,"3 Pickering Street #01-57 Nankin Row, Singapore 048660",1.284406,103.8469432,ChIJIZ-oYgsZ2jERhBK9S-Fn6EQ
EIS Ltd,"20 Bukit Batok Cres, #09-04, Singapore 658080",1.3386072,103.7569763,ChIJzX8R020Q2jERUQy3yAL_z2I
Seasia Infotech,null,null,null,null
DXC ServiceNow Practice,"555 Coronation Dr, Toowong QLD 4066, Australia",-27.4831409,152.9959176,ChIJqYthPpRQkWsR5vGQhgD6Bsc
Accenture Australia,"Level 5/161 Collins St, Melbourne VIC 3000, Australia",-37.8154117,144.9687755,ChIJVa-Qt8pC1moRazxRxZaHKQ4
Delegate Group,"Bürozentrum 1 3B/Top B4, Landstraßer Hauptstraße 99-101, 1030 Wien, Austria",48.1985713,16.3948645,ChIJnSWo-W4HbUcRO7fk5zdzlrQ
HealthShare,"603/1 Newland St, Bondi Junction NSW 2022, Australia",-33.8919922,151.2471252,ChIJ_aGK7vCtEmsRKG-ggK_rLdY
Security In Depth | Cyber Security,"5 Maxwell Road Level 3, Tower Block, MND Complex, Singapore 069110",1.2790055,103.8458265,ChIJw3J0uxIZ2jERJhHXyGkLI0c
Cogent.co,"20 Collyer Quay, #09-04, Singapore 049319",1.2845452,103.8526975,ChIJTZvvJdsZ2jER99FXWjmTdQI
Forty4Hz,"Sumadhura Silver Ripples, SSR Complex, Borewell Rd, Whitefield, Bengaluru, Karnataka 560066, India",12.9690798,77.7427745,ChIJpdo-0QASrjsRD5D_pwTo-Rs
Innodev Pty Ltd,"level 9/401 Collins St, Melbourne VIC 3000, Australia",-37.817413,144.961248,ChIJm8Ca6tZD1moREQxgEUqmtzM
Numinous,"No.15, Johor Bahru, Johor, Jalan Austin Heights 8/4, Taman Mount Austin, 81100 Johor Bahru, Johor, Malaysia",1.562586,103.7782058,ChIJf_K3Yohu2jERRd9a68kW4E8
north - security | digital,"12 Kaki Bukit View, Singapore 415948",1.336112,103.9090499,ChIJqTkhdyoX2jERPTFqkNjR-E4
Fusion,"Bandar Johor Bahru, 80000 Johor Bahru, Johor, Malaysia",1.4656713,103.7600428,ChIJdQB3ssUS2jERZDXp1oOD_eE
